id,host_id
27734811,3048319
27735126,209386156
27735315,78485066
27735701,209386156
27735744,209405908
27736075,84063956
27736140,209406241
27736749,209405908
27737158,209405908
27744041,98260543
27746387,27780735
27747288,45578040
27748069,4233057
27749038,180212824
27751020,74569188
27752128,205706382
27752788,22072708
27753677,11365400
27754177,12926593
27754773,209549523
27756576,30532557
27756639,209306758
27758379,52889401
27758562,209549523
27759146,209549523
27759455,30775274
27760207,23463422
27760799,209372017
27761683,199524563
27762497,205390315
27763793,15485954
27765541,209642447
27770423,3566012
27773847,129263359
27774442,24399066
27774740,60928518
27775893,209719391
27776337,209121939
27776926,43044876
27779367,5744362
27779997,209758777
27781325,4668357
27781833,134170699
27782635,12243051
27782761,15486514
27782804,20951849
27782948,20448671
27783586,20448671
27783611,201015598
27783928,12243051
27784070,173362161
27784090,20448671
27784542,33655
27784556,8197910
27784595,12243051
27785049,12243051
27785327,3635302
27785672,3635302
27786254,170026468
27786365,44469259
27786467,7692306
27786837,54217990
27787312,209386156
27787386,209386156
27787665,209386156
27788038,209386156
27788408,130971031
27788826,11376647
27795110,48677236
27795234,194377255
27795695,24589216
27802387,12750945
27802430,156259857
27803315,12243051
27803575,50912
27803732,7169451
27803759,12243051
27804120,190921808
27804902,23776693
27805071,12243051
27805652,814747
27807007,20469514
27807260,50169207
27807509,209979150
27808176,118419433
27808723,152246149
27809255,61391963
27810474,37820632
27810647,191765199
27812071,210019212
27812131,210014579
27814544,153781232
27814780,67913256
27815089,31659721
27816015,210054677
27817851,152246149
27823763,10017420
27824606,73820234
27825381,53481649
27827110,141400974
27827834,158314625
27830753,62187386
27831194,12243051
27831402,110674731
27831715,12243051
27831928,210170222
27832001,12243051
27832008,104607422
27832135,3699846
27833130,210175250
27833243,12243051
27833897,13775855
27834075,68284975
27834828,124901163
27835546,143952234
27836216,13098292
27836335,13098292
27836864,45155504
27838541,104885443
27839683,210218941
27840650,210250232
27842475,41610771
27846079,207622517
27848370,266921
27849036,3598494
27849339,209556739
27850382,32866463
27850505,34988761
27851725,207381757
27852017,206884583
27852410,104812805
27852878,117030530
27853417,137358866
27853549,5064974
27853643,12243051
27853696,127056976
27854183,35959456
27854195,32935611
27855899,3809729
27857163,19664260
27858785,65692858
27863860,106651452
27866657,101498908
27868079,23115464
27869059,210505783
27869100,7324189
27869757,25549229
27871248,106063627
27871410,135018
27873228,40830538
27873545,12703112
27874237,42273
27874671,3968209
27875757,210578372
27875973,4359156
27876063,110930
27876238,75287595
27876268,26405093
27876346,4336107
27876546,210019212
27876600,43888084
27876953,8619668
27876980,121657084
27878456,35660592
27889231,4908332
27890305,174504698
27890556,51954926
27890781,210687004
27891385,51954926
27891791,205188960
27892770,31967085
27893211,6842719
27896043,129864476
27896962,4324281
27899019,23120620
27900847,3870708
27901243,78379915
27901304,29600909
27901436,61009334
27902950,210779293
27903031,7580102
27903095,16594445
27903413,210783572
27904413,9021276
27904745,1142553
27905583,210800401
27906043,8441265
27906346,27071572
27906663,41942577
27906833,66744930
27906875,1358304
27907554,39285391
27909027,210831649
27909175,174663454
27910083,137358866
27910119,99683151
27910595,210843289
27911463,23370431
27914324,26822598
27915673,45050275
27919104,219313
27919288,12358203
27920036,32604201
27921952,210916369
27922598,5182228
27922834,117964194
27923071,137358866
27923577,20912691
27924639,11305944
27925378,31296185
27925678,194535003
27926502,5649853
27926975,149639152
27927068,8171440
27927147,2702372
27928809,183400278
27929173,210779293
27929288,161184313
27929389,112545065
27929894,3554039
27929993,138923178
27930322,102108786
27930328,20071733
27930717,34817471
27931134,210992029
27933214,138086216
27933429,35335572
27933622,192365952
27933916,204704622
27934322,154981576
27934546,8252974
27934562,154981576
27935275,211024051
27935369,2510754
27935946,115993835
27936288,211034625
27936320,52593429
27936628,52125790
27936839,1472433
27937564,3571431
27938207,50756378
27939557,50756378
27939842,50756378
27941636,211069875
27948294,211106440
27949286,211115242
27949417,50288091
27949503,52310314
27951070,209237058
27951475,168569105
27952152,119669058
27952742,211136294
27952837,13208084
27952988,4441146
27953232,200380610
27953771,15102235
27953850,211146044
27954057,203286339
27954244,152129733
27954369,63480384
27955732,119669058
27955820,58905707
27956646,11002711
27956689,71149842
27957027,55858529
27957371,119669058
27958130,25710035
27958825,208770380
27959042,162397867
27959548,208918394
27959826,79489045
27960021,167636238
27961870,86892036
27961920,828519
27962373,211205182
27962805,50756378
27963195,189404055
27963404,72420514
27964104,50756378
27964166,211220478
27964410,16533479
27965802,154678310
27966667,211022699
27967580,137358866
27967600,137358866
27967621,13974626
27967972,23884430
27975725,8814258
27975978,8814258
27977824,120237085
27978240,4290578
27978257,28190490
27982303,70007560
27984123,57484031
27985235,128447
27986129,6116657
27987084,155297713
27987152,182989977
27987391,137522531
27987939,5340329
27988211,138203985
27988835,3330784
27988990,211393353
27989656,3221735
27989719,38886949
27989781,12358203
27991020,23388169
27992581,16223929
27993571,1100212
27993666,50407407
28001559,131379802
28001862,8056254
28002057,46160710
28002981,8792814
28004429,57287101
28005241,27261471
28007178,18090278
28008005,211535073
28008714,76862848
28009721,51992385
28010779,46842591
28010820,2878510
28011594,29582232
28011745,5640444
28011840,70774951
28012031,178499417
28012942,211385563
28012966,1636092
28013709,33245632
28014073,9130040
28014366,37697640
28014495,111284635
28014733,137358866
28014842,137358866
28015516,131777975
28016217,4740447
28020352,16714191
28021392,211212649
28025050,826553
28025630,211678783
28026246,188023318
28028868,64680664
28029439,92237522
28030557,151520943
28030637,8539550
28031322,196770644
28031581,197368927
28031654,156958091
28031717,2478763
28032779,32092125
28033675,5340329
28033814,199203455
28035852,211124733
28039292,5687436
28041818,206714649
28042014,206714649
28042536,198610122
28042839,210970608
28043195,8814258
28043390,88827816
28044146,8814258
28044485,211836350
28045230,133792790
28045724,9594567
28046097,37243605
28046416,193502084
28046788,211321817
28046851,211860521
28047011,70260514
28047046,16204937
28047666,10229087
28049316,176290998
28049432,144687306
28049456,8179150
28050441,211893857
28050532,211895243
28050688,45000778
28050972,29964121
28051505,176591085
28052106,176591085
28052259,76350146
28052281,150578564
28053065,211682646
28053907,10043726
28053933,126155532
28054212,18753186
28054489,42623736
28054901,29953329
28054965,52675311
28055277,24614094
28057020,128447
28057180,210970608
28057894,210970608
28068963,129222253
28069265,190096034
28071460,9609022
28071998,47516406
28073668,211549023
28073918,51022084
28074191,71177383
28075473,12243051
28075828,117354500
28076377,87767243
28076544,1494472
28078309,200730049
28078505,122849679
28079070,212112060
28079986,202837291
28081396,210179412
28081740,7341856
28081782,205745676
28081940,48898267
28082095,135412962
28083637,202837291
28083998,210297251
28084157,205745676
28084536,212157854
28085491,50250626
28087456,45404805
28089652,23156390
28094626,189404055
28095496,107434423
28096650,212232139
28097610,84366617
28100131,212262028
28100333,212263525
28100624,82490186
28100877,203986261
28101132,44174247
28101217,74305569
28101280,81711191
28101762,213020
28101852,212274985
28101926,67048974
28104307,12243051
28104895,51289216
28105301,12243051
28105430,48167507
28105759,212306955
28107104,36966743
28107465,4536328
28108863,28135147
28108959,2153064
28109059,103411445
28111213,20359104
28121200,156547988
28121527,212417594
28121788,1680013
28123708,13562603
28123818,42998647
28125509,191106696
28126530,12243051
28126994,12243051
28127009,119669058
28127032,12243051
28127126,3191371
28128130,83342221
28128149,200380610
28128620,4463170
28129212,212071658
28129366,14012333
28129565,212473045
28129668,303926
28129744,212472679
28129768,10009047
28130741,6109032
28131065,86622957
28131994,80788474
28133007,66744439
28133736,118908092
28133769,120974332
28133914,137562994
28134807,101491116
28135177,22508819
28135693,101491116
28135901,9813962
28135996,212526912
28136026,101491116
28136160,17101801
28136772,108576923
28136987,127571361
28137157,157393936
28137345,43930499
28137623,157393936
28138470,42085952
28138840,210408018
28139041,18159034
28144810,105831144
28149619,90096680
28151027,24614094
28151382,69878814
28152851,19303369
28153873,3571431
28153938,10109608
28154487,212660460
28154635,212661859
28155197,208079253
28157869,68927337
28158237,212689019
28159221,212689019
28160047,38194603
28160221,205594323
28161643,28408861
28161907,45241930
28162058,4562182
28165121,47050813
28172195,13415893
28172338,212157854
28172407,4982459
28178226,200380610
28179447,212834813
28180599,190130382
28181243,15529083
28181405,11099966
28181575,39523758
28181805,11099966
28181827,57024509
28182350,212857568
28182769,99149791
28183270,8814258
28184001,212160752
28184101,32992928
28184199,212871974
28184830,26942041
28185867,39537244
28186096,97395286
28187115,35649879
28187614,212899703
28188131,28840396
28188696,2568528
28189904,176591085
28195632,80478684
28195740,212898110
28196106,1512565
28197084,34590955
28200288,211549023
28202481,136590050
28202752,156505456
28202825,213014559
28204876,118410907
28205535,85495151
28206135,203266238
28206177,203266238
28206615,213049308
28207491,105085784
28207627,72318418
28207954,211860521
28208177,213049308
28208416,213049308
28209194,58234433
28213718,211638781
28214075,213065914
28214275,1337630
28215216,213111794
28215809,92185816
28216267,11543355
28217921,9130040
28218300,7592992
28218384,213138857
28218710,213141901
28219460,6928558
28220182,35387196
28220443,19418027
28220772,302885
28221182,107156
28221379,183604908
28221478,23491471
28221653,160611440
28222556,213172811
28222827,190921808
28223260,15717497
28225706,212526912
28226222,55397210
28226667,213208277
28227192,75937385
28227271,33522184
28227966,115545139
28228445,7835900
28228599,94214493
28230432,85186349
28230753,6542295
28240916,20568490
28242507,10720383
28242697,30431292
28243109,615025
28243134,3299094
28245313,17893196
28245930,77570619
28247510,3942655
28250130,3768359
28250228,70640922
28250448,14214034
28250863,136121042
28250925,73640551
28250999,211973888
28251042,6048765
28252662,129124146
28252786,296491
28253482,4601788
28253864,14933692
28254842,6944101
28255658,9050139
28256883,25082393
28256958,78817833
28257309,213426241
28258594,19528144
28259695,106667717
28259702,143979484
28261459,103049729
28261992,44545038
28270500,67376966
28270998,647528
28271289,67376966
28272634,8554637
28273584,17464499
28273699,26784906
28274486,17877401
28275375,53192488
28276940,96328752
28277212,184122908
28277352,9420910
28277480,26045887
28278875,213568384
28279502,138770550
28282908,49218771
28284019,10828579
28284205,213604115
28284445,210970608
28284458,213604995
28284704,32872039
28284832,213605347
28284867,14504701
28285760,213615269
28285795,46374641
28286101,137191484
28286163,15439251
28286395,36800887
28286844,20177770
28286952,92769975
28287064,213438424
28287653,193296202
28288433,213635139
28289858,213647282
28289954,187908645
28290447,213650814
28291704,174785358
28291780,213660495
28298405,212071658
28298437,14430349
28300510,73270488
28302975,82083094
28303888,2237736
28305549,74305569
28306536,1561585
28306661,17450152
28306885,3068075
28307159,129038733
28307999,2389808
28308261,213773496
28308278,213774428
28308296,1211082
28309196,45519906
28309473,213781715
28309976,22125997
28310699,79499558
28310943,212649635
28311763,34607882
28312177,213803787
28312266,99296570
28312421,2328540
28312520,131993336
28312552,7825587
28312557,46594996
28312729,15439251
28312904,91545870
28313234,15439251
28313266,71177383
28313344,15439251
28313356,66711185
28313685,190921808
28313785,30145223
28314565,79499558
28314576,3604985
28314689,213618380
28314777,44924379
28314882,213824132
28315011,15146990
28315707,213795822
28316936,80509710
28317113,213795822
28317744,12926593
28324221,875830
28328473,213910720
28329076,106950680
28329209,128041266
28329243,107434423
28329261,4410716
28330508,2244813
28332207,212899703
28333466,43252905
28333941,199245226
28334679,29514176
28334760,6770631
28335031,11050667
28335929,174785358
28336933,126830432
28337493,10810969
28338004,174785358
28338110,17260320
28338131,174785358
28339611,25300542
28339747,213111794
28340136,213111794
28340434,213111794
28340606,696141
28340698,103471052
28341280,10812370
28341857,5669527
28342248,120730056
28343300,4492236
28344161,15736460
28344462,214024476
28344470,131392140
28344775,131392140
28344821,57827692
28344992,2308139
28345080,214029598
28345644,213587085
28345654,147298964
28345804,86274028
28346019,43044876
28346064,214037223
28346402,214037223
28346728,212310107
28346829,143052745
28347338,214044763
28349233,34607061
28350560,37252076
28354720,6744445
28355554,18270302
28355651,214095681
28358001,11026665
28358666,31770868
28359512,131454177
28359529,214121850
28359765,200380610
28359897,207808113
28360016,2298141
28361060,10164435
28361262,14035840
28362311,6484652
28363730,144587441
28364513,206459807
28364587,53906227
28366610,170810121
28366864,49487260
28367094,212071658
28367264,12243051
28367352,212071658
28367470,212071658
28367520,214171931
28367842,92185816
28368234,214175454
28368282,9641129
28368404,125320407
28368678,6770631
28368870,37252076
28369307,4128972
28369515,2771943
28369552,6770631
28369648,19303369
28369910,214190693
28372451,214207874
28374327,30735525
28379264,93294060
28381581,2666466
28385105,49804236
28385354,214298769
28385896,6892946
28386112,214304954
28386154,30185638
28387362,22685487
28388724,19484041
28389715,203564743
28389754,23120620
28389771,188498431
28389772,214332639
28390400,2907609
28390924,49568280
28391441,214347105
28391512,185889529
28391618,80478684
28392603,73445711
28400092,214329835
28403499,196036532
28404814,2236212
28406352,7963207
28406990,214464499
28407129,5176117
28407992,162848296
28408938,17760140
28408961,214480354
28409021,97658205
28409283,214483712
28409399,88982022
28409473,109378554
28410723,108902280
28411594,22685487
28411657,14234166
28411950,214483779
28412322,20161085
28412831,12926593
28414122,7799229
28415700,44090067
28417682,58234433
28418722,214424497
28422482,11728318
28423989,214311765
28424657,214586580
28426648,214416012
28427324,214141672
28428225,214611101
28428327,16624745
28428636,137358866
28429572,214620702
28429583,19414064
28430186,76232256
28430639,66837596
28431690,157703622
28431734,55004447
28432700,2770596
28433202,147762665
28433844,5144567
28436764,188498431
28436953,48084892
28436992,188498431
28437372,214678935
28437554,131705586
28437669,3964276
28437754,188498431
28438004,214683117
28438216,214347105
28438408,18007776
28438751,10164435
28438882,18007776
28439263,210970608
28439572,2740709
28440536,20480351
28440683,60787
28441716,2757243
28443430,1820586
28452001,190921808
28453441,213208277
28454118,29452152
28456148,3334537
28456453,213816392
28456602,156547988
28458448,3740621
28459032,139135
28459635,3771945
28460904,15631610
28461232,65827591
28461316,82736848
28461528,58234433
28462562,63659318
28462738,169773010
28462811,214859918
28463327,214863971
28463654,182425491
28464119,31770868
28464743,11320557
28464767,44260966
28464787,25237492
28464829,24833181
28466730,214888995
28467737,27661888
28467973,123567556
28468184,179773675
28471510,82975282
28477383,137358866
28483408,200380610
28483571,178011115
28484028,188498431
28484124,13538150
28484811,1327520
28485500,73538984
28486770,47239386
28487528,50921439
28488070,44755507
28489062,20104851
28490526,39477098
28491645,114249746
28492753,215073823
28493404,117027456
28493933,61330869
28494807,5970733
28495328,215034605
28496792,3158797
28497028,9130040
28500619,215127571
28501387,302885
28506359,215161436
28506595,8834412
28507308,1604815
28509709,215183568
28510048,57812046
28510491,215189782
28510832,67987135
28512918,67391192
28513148,1381000
28513450,215209489
28513774,108249932
28513853,37412692
28514974,12715154
28515078,124155350
28517276,71219887
28517278,215239210
28518320,127250744
28519623,215257373
28519821,214184351
28520092,215259606
28520183,1755123
28521841,120378725
28522394,215277711
28525440,202823080
28526676,28740462
28531920,6393008
28532378,156505456
28534405,2891643
28536037,19303369
28536172,189336520
28536219,3690070
28537361,215378301
28538516,156064588
28538946,904138
28539077,215387072
28539464,214347105
28540171,7147060
28540537,187487947
28540618,215403497
28540662,215392967
28541165,2268393
28541238,215407308
28541768,215407308
28542484,12243051
28542784,12243051
28543617,7147060
28543707,921829
28544890,214678935
28545860,23120620
28547290,96735874
28548195,179413160
28550680,7720459
28554405,175180318
28558474,21124300
28558930,44753370
28559951,67395042
28560196,14383179
28560281,6066958
28560837,92523072
28560966,83343316
28561160,2570601
28561620,26045887
28561904,1119058
28561906,14904449
28563801,45466335
28564157,215577249
28564317,215577249
28564366,215577249
28564408,215577249
28565170,48303314
28565575,215591956
28567040,203266238
28568117,39174150
28574888,15617507
28578651,1521811
28578931,137358866
28580323,141734227
28580426,62659791
28581563,10301127
28582698,63056614
28582815,137817563
28583186,2646237
28583260,215727176
28583593,137817563
28584472,50462097
28584690,42601145
28584877,92733485
28585042,23354644
28585119,172741
28585982,102180676
28586482,26585911
28587071,215759678
28587227,80933709
28587590,18022132
28587806,215765235
28589725,215778245
28590307,215778245
28600360,36383387
28600950,4166822
28602842,215869827
28603871,12243051
28604409,12243051
28604793,215884830
28605855,110213244
28606263,22154340
28606376,215897007
28606397,9731301
28606853,119669058
28607153,19303369
28607761,119669058
28607874,12243051
28608063,214871546
28608084,12243051
28608251,119669058
28608462,119669058
28608920,141300
28609526,205530337
28609705,215922295
28609762,135150441
28610567,215387072
28611271,150439529
28611623,45835291
28613110,215951448
28613174,215884830
28614344,215884830
28614707,20745804
28615793,9299046
28616009,215967566
28616435,89728139
28616686,214694658
28625897,97546900
28626448,14515065
28627156,202818204
28627384,216032427
28627947,137358866
28628675,56750914
28631359,202074215
28631715,216061803
28632449,16624745
28632837,137358866
28633104,67987135
28634470,25617559
28635035,88111418
28635287,216086952
28635684,216090534
28635863,6332730
28636781,697469
28637001,216090534
28637635,102466916
28637994,2605122
28638855,7505271
28640338,56656728
28640741,95415432
28641018,214923987
28641288,63953718
28642074,216136826
28642335,12672019
28642660,2871975
28642786,9698896
28643600,17486626
28644822,162974717
28646412,137358866
28647979,26377263
28652436,15105613
28654606,191849342
28655675,20990306
28656163,213816392
28656606,3606458
28657242,137817563
28658564,196211856
28658731,216235179
28659172,23871497
28659175,216235179
28659894,216235179
28660068,216235179
28660257,216235179
28660377,216235179
28661274,205234874
28661332,216235179
28661542,216235179
28661704,216235179
28661866,216235179
28662351,51413809
28663593,216091157
28666327,216287451
28666578,190921808
28667225,115545139
28667823,4440548
28667969,216299753
28668546,216304678
28668879,330123
28669168,214037223
28670390,26377263
28670432,115993835
28671481,26769462
28671495,26377263
28671992,205132904
28672201,96076215
28680502,169396379
28680576,216375039
28680995,208610094
28681181,8859112
28682647,216392786
28684892,107434423
28687609,11160056
28688612,133762456
28689388,9808087
28689514,216437098
28690074,214135354
28690364,120767920
28690371,75030544
28692213,195262476
28692232,216456504
28692626,23370431
28692911,12166742
28693418,64673584
28694075,4654272
28695405,215535399
28696741,48483287
28697632,216492330
28697997,26377263
28699232,26377263
28699654,26377263
28699887,44338944
28701957,216519008
28703204,216519008
28709382,22992959
28711718,57430885
28711792,865148
28713390,216586341
28713500,173685298
28715201,137358866
28715332,122323589
28715589,38579823
28715862,202950759
28716187,216611306
28717231,16064187
28718446,9155419
28718812,214610799
28719635,96978924
28720687,213208277
28721018,174261493
28721911,156505456
28722807,3017533
28722897,209386156
28730126,13092234
28730167,25326
28730408,171433016
28730581,188212054
28731208,2260289
28732998,3612407
28733777,214119114
28734234,188023318
28734328,216738447
28734438,545355
28734646,1104166
28734774,6520550
28734815,57294304
28735958,2207585
28736148,43431867
28736269,1104166
28736839,3251620
28736904,4443863
28737665,216764638
28737860,333712
28738642,216772639
28739729,209386156
28739873,195887266
28740981,2225836
28741369,216772639
28741548,216772639
28743080,69494967
28750104,109004750
28751375,211353692
28751496,36391065
28751660,84720132
28751912,211353692
28752251,9165739
28754650,216891728
28755241,37708037
28756175,27186438
28757780,216917414
28757927,64898741
28758083,123145309
28759034,196536266
28759953,38042569
28760070,7365834
28760189,3094662
28761069,92185816
28761735,65827591
28762085,202976102
28762323,2300366
28763093,27815282
28763578,154981576
28764308,69720852
28770601,40892524
28773549,97417890
28775021,3180546
28775714,9599815
28777497,99133678
28777968,47180541
28778214,148152874
28778379,32631901
28778501,13642781
28779020,866089
28779353,128300825
28779428,211549023
28779900,216304678
28780407,1976287
28780515,5166260
28781373,5188470
28782669,216411482
28784880,65671256
28785091,216304678
28785322,140983856
28785361,214347105
28786315,216304678
28786900,216304678
28787365,144204336
28787471,10838658
28787488,144204336
28790081,17814794
28790940,217154594
28794872,114022893
28799008,116538157
28801345,1015883
28801976,1171704
28802019,217221109
28803718,62776991
28805003,198861577
28805245,217251565
28805290,217251106
28807852,217268929
28807969,204622039
28810799,217290804
28811035,217293060
28811363,42561290
28812604,4915341
28812837,21376165
28813184,18602194
28815052,217321404
28815149,1029021
28816767,217332035
28816970,76610380
28817246,205268444
28817364,107516522
28820641,130562125
28826608,217379941
28830379,174263749
28831635,46641887
28832811,15148834
28833210,115993835
28833297,131976173
28833410,40394752
28834703,217432173
28835184,217439132
28835678,94395484
28836267,50855262
28836976,174197082
28837152,153269305
28838614,73638523
28838673,290055
28838780,65826607
28838875,1228328
28839265,10321540
28840001,217468746
28840175,217111553
28841259,21058022
28841309,215683904
28841361,217484828
28842166,93560404
28843143,216917414
28843808,23542079
28844940,183127881
28845130,72513663
28846489,40529301
28849818,107434423
28850624,47485031
28852284,27108723
28856920,4722955
28857304,140173
28859453,93705483
28859648,217591735
28859846,8857758
28860105,5330754
28860221,217595343
28861629,138957777
28862464,75972444
28862531,90294445
28864263,214347105
28864751,40394752
28866426,217621677
28867268,26880156
28867312,217642569
28867326,65827591
28867389,53357457
28867577,216734225
28867880,217648807
28868139,47564333
28869774,19874189
28871214,75285802
28871823,10320429
28872273,202757964
28872377,32164030
28881114,3464645
28885547,58131408
28885996,70922580
28887506,184090548
28888037,139879568
28888147,43825799
28889141,181356989
28890190,217784241
28890259,55335435
28890542,181810800
28890908,192270861
28891043,19303369
28891434,217793924
28891558,19303369
28892753,196058543
28892979,196058543
28893129,196058543
28893365,23354644
28894636,190921808
28895817,23188519
28896148,217621677
28896237,96379938
28896728,51025844
28897533,204704622
28897932,217621677
28901045,2065453
28901091,171212377
28901111,209768607
28908658,204704622
28908909,217909276
28909110,10218689
28909276,205131610
28909477,50756378
28910248,217844544
28910899,153154549
28910978,52044518
28911697,70230403
28911775,217621677
28911830,191085997
28911848,191085997
28911924,40245658
28912358,41062475
28912768,10448306
28912811,27922078
28913324,96986507
28913606,49128620
28913683,40681070
28913824,1158429
28914077,217948247
28915824,217836856
28915827,217965968
28916312,99956350
28916375,67552519
28916439,35927005
28916850,4765119
28916864,35927005
28917395,217332035
28917505,35927005
28917781,35927005
28918134,35927005
28918211,215588687
28918405,35927005
28918624,35927005
28918768,35927005
28918915,215588687
28919308,145331404
28919420,215588687
28919421,216772639
28919516,216772639
28919815,215588687
28920156,217996544
28920811,218001383
28927140,43392243
28927290,43392243
28931117,13027278
28931731,60246968
28932158,56550302
28933107,1810885
28933205,218090309
28933262,198749990
28933403,1429693
28933616,526744
28934396,6531164
28935658,218080780
28935673,720510
28936557,37957096
28936795,200239515
28937536,70636634
28937584,43027007
28938342,217844544
28938631,211391055
28939377,218140824
28940025,2780938
28940279,40742174
28940496,130972997
28940723,146339341
28940952,8518665
28941589,42226482
28941614,8518665
28941710,149292557
28941808,8518665
28942802,118442680
28943748,130971031
28950019,43044876
28950738,218222410
28952183,19899115
28952972,91757655
28953757,195251910
28954021,57403189
28954146,218219395
28954400,1633246
28956510,23397935
28958147,51947144
28958325,9187405
28958489,93315723
28958526,176231758
28959608,5085951
28959784,213781715
28959854,16851857
28960086,218289083
28960088,218282660
28960455,218292717
28960497,70800114
28961050,23188519
28961085,51385941
28961203,23188519
28961444,79913651
28961690,218300937
28961919,218301609
28962959,89742769
28963068,218311373
28963840,22301628
28963934,47595754
28964081,216586866
28964166,218319766
28964397,216586866
28965064,1093167
28965273,154737520
28965609,96479013
28966170,26633737
28966707,142059543
28966945,153809989
28967484,34125495
28971081,5144567
28971865,217642569
28972637,2802223
28976135,209298687
28976867,218406956
28977135,113055692
28978023,137194766
28978145,218417996
28978328,43531190
28978474,34394667
28978510,211549023
28979013,54689007
28979690,218428676
28980678,20311036
28981827,7021189
28982688,218450889
28983189,164719010
28983494,218457745
28984202,218460622
28984222,124743046
28985543,389924
28985708,218474205
28985951,140671636
28986154,67987135
28986535,96864161
28986804,71314515
28986807,137358866
28987232,136010789
28987503,218458746
28988283,3740621
28988684,71157443
28989676,59982224
28989889,211638781
28989914,218505786
28990341,10457196
28990673,218511630
28990717,162968562
28991548,218511630
28992002,80093359
28992146,93948524
28992518,218526982
28993172,18264569
28994671,92706260
28999699,92706260
29000338,172369331
29001222,67915061
29001863,194107668
29002099,136025561
29002824,20328673
29004967,14453908
29005507,2180581
29005584,82460872
29005696,15528170
29007491,20990306
29008272,43194941
29008767,35594087
29008984,177177772
29012098,24283455
29012259,8925493
29012563,1936796
29013947,124069492
29014353,393107
29015079,218689235
29015492,187975743
29016112,216641760
29016146,218680572
29016907,155152907
29025649,57699301
29027131,200461550
29027424,38153613
29027853,218762580
29028668,218770781
29028761,42093468
29031273,218793561
29031435,6564232
29031768,203231204
29034190,9808458
29034966,145002203
29035162,125576446
29035769,218825786
29035989,215778245
29036763,147269347
29037043,96479013
29037141,44260966
29037276,216772639
29037359,10732658
29037483,218840878
29037588,212697613
29038532,182306283
29038655,6586697
29039497,32987584
29039647,143052745
29041626,27084741
29043928,218883687
29051174,10989161
29051227,335046
29051841,213781715
29051948,63952962
29052179,145981682
29054423,79499558
29054576,30895980
29054973,188741104
29055747,171214206
29056345,155297713
29056566,169467786
29057244,8185593
29058075,1609077
29058512,447895
29058736,142833006
29058814,218978124
29059214,10407935
29059334,215588687
29059349,177396569
29059533,183707967
29059768,28422641
29059870,201813482
29060392,121836170
29060585,201813482
29061500,40544318
29061711,76114530
29063276,22123619
29063413,30782359
29063485,219012245
29063993,219016824
29072168,179387087
29073059,31218019
29073462,116381793
29073911,164538104
29074124,219080539
29074233,49745989
29075468,58658843
29075705,58658843
29075810,1104166
29078251,1163709
29078405,44129118
29079293,48806776
29079699,8597272
29079912,210755291
29080980,94214493
29081010,190324721
29081056,48954003
29081059,216065402
29081201,24103915
29081288,94214493
29081547,158407820
29082165,153500245
29082372,219167320
29082508,8119708
29082734,104351616
29083751,26860800
29090040,21339635
29093302,41939513
29094342,219262205
29095078,10220753
29095217,24738407
29095984,24230637
29096185,56177749
29096295,5953382
29096312,202587815
29096448,213781715
29097320,11854642
29097472,157397904
29098862,219305025
29100541,22175061
29101869,161873557
29101938,219330285
29102760,219333557
29103145,14953075
29103275,218300830
29103450,59204717
29104053,219347424
29104593,218300830
29104786,16965783
29105065,90996947
29105563,24738407
29105864,19739986
29105910,115734913
29106442,46337258
29107308,67186748
29109909,219383069
29113996,24405003
29117381,15872352
29117643,165607672
29119411,56648414
29120854,2604247
29123516,113411637
29124172,219465297
29124414,12171344
29124476,20825054
29125444,52083976
29126587,199786012
29126674,5759665
29126779,218936218
29127425,219499219
29127613,219499104
29128941,96737879
29129018,217784241
29129256,28531618
29129902,66361
29130366,960248
29130381,161057073
29130838,22474793
29131447,216944902
29132306,183748836
29132322,895135
29132459,163046191
29132608,219333557
29132728,83907534
29133320,121130063
29133348,72006801
29133389,219544415
29133513,219333557
29133980,219548329
29134423,219548549
29134543,217075214
29135220,32830245
29135488,219099148
29135797,219558480
29136920,87786261
29138655,200380610
29144832,214270886
29146109,28260018
29146373,73425483
29146446,3959013
29148367,61391963
29148550,61391963
29149191,200380610
29149612,21030441
29149618,7795299
29150743,7912469
29150883,200380610
29151631,219666829
29152037,219669515
29152320,219347424
29152795,201813482
29152899,9770822
29153170,219678120
29153508,17604711
29155175,11823440
29156377,219462780
29157211,95921282
29157794,181885938
29157984,219717193
29158199,92706260
29158470,219725282
29158675,219727469
29158689,41209536
29159486,155297713
29159920,219738858
29160008,112794720
29160599,219746152
29161516,51699123
29162918,219333557
29162974,52484523
29163083,217792112
29165306,219782181
29165823,219785279
29167257,203123161
29168569,26377263
29170235,26377263
29170953,137358866
29171435,103368847
29173351,62167677
29174021,122551862
29176864,159435936
29176897,219848970
29178331,31760835
29178713,31760835
29178995,31760835
29179815,211146044
29179918,211146044
29180542,219879114
29181147,41541593
29181179,37736307
29181281,145981682
29181449,186349150
29181504,35957140
29181842,46589590
29183047,119669058
29183204,54677106
29183445,54677106
29183470,119669058
29183581,116976293
29183697,119669058
29183838,119669058
29183932,119669058
29184026,119669058
29184093,119669058
29184419,492457
29184626,89680730
29184845,17892150
29184981,25767215
29186254,213781715
29188542,8053333
29189777,219924114
29190199,105506002
29190221,172986033
29191564,29104701
29191862,219981147
29192462,42735733
29202087,8917825
29203845,3849025
29205007,217970334
29205817,220055820
29205903,219782181
29206093,732460
29206535,220060177
